grp,x,y
0,-1.691207713731719,1.0823046824646512
0,-1.194253399217992,-2.380250670768668
0,-2.1038638572860964,1.1999707088764129
0,-2.851582181403582,0.7618849386068904
0,2.7578668487776006,-0.2896789275592807
0,-0.6023450495398119,2.2320494524831087
0,1.8607530071901655,1.0450689432307656
0,2.341086979076917,0.04454408158107199
0,2.1832912194632206,-0.9279719436008768
0,-1.0302704840086163,-1.9320294938754234
0,2.905119460724199,0.35506115068828487
0,-0.35050920714959966,2.1138620936406816
0,2.7965519721034964,0.15211222721511589
0,-0.13343587490168676,-2.179249832017563
0,0.047342008854574014,-2.2306161327504324
0,-1.3851994402684171,-1.578674106215086
0,2.0614457735357785,0.8930271346743182
0,-2.4715282183260694,-0.8139659463302574
0,1.3092309790589176,2.268266982269709
0,-1.7177593113525094,-1.739845645390651
0,1.7476067779823938,1.5524966201446426
0,0.9463704418885667,2.7247857643463034
0,2.517275828056115,-0.047130737848110234
0,2.089895522775579,1.41251935426877
0,0.2025478214425919,2.387932180837562
0,-2.4405525605758953,0.15406236698708678
0,1.8629805618658641,-1.4052792040977986
0,-0.09098379942014549,-2.8385005899612845
0,1.3678179171598597,-1.6373513507231325
0,-0.005133589444531998,2.328323176788499
0,0.04844447865186393,-2.9170416248905777
0,1.9466294197519973,1.155128306448344
0,-0.14276792022488383,2.1653028432568453
0,-2.1727094836976457,0.47496445367244555
